ymd,hotel_id,advertiser_id,n_clickouts,n_bookings
20230808,131,39,12,1
20230808,132,5,6,0
20230808,132,8,2,0
20230808,132,37,3,0
20230808,132,39,16,1
20230808,133,1,1,0
20230808,133,5,33,3
20230808,133,39,1,1
20230808,134,5,16,0
20230808,135,5,2,0
20230808,135,26,13,1
20230808,135,37,2,0
20230808,135,39,3,0
20230808,136,5,8,0
20230808,136,24,1,0
20230808,136,37,1,0
20230808,136,39,20,0
20230808,137,1,1,0
20230808,137,5,4,0
20230808,137,7,1,0
20230808,137,14,3,0
20230808,137,17,2,0
20230808,137,24,17,0
20230808,137,36,1,0
20230808,137,37,3,0
20230808,137,39,7,0
20230808,138,1,44,1
20230808,138,5,2,0
20230808,138,8,3,0
20230808,138,24,1,0
20230808,138,37,5,0
20230808,138,39,3,0
20230808,139,21,5,0
20230808,139,24,1,0
20230808,139,25,2,1
20230808,139,34,1,0
20230808,139,37,1,0
20230808,139,39,6,0
20230808,140,3,3,0
20230808,140,5,37,0
20230808,140,21,6,0
20230808,140,24,7,2
20230808,141,15,3,1
20230808,141,24,5,0
20230808,141,37,1,0
20230808,141,43,250,0
20230808,142,1,4,1
20230808,142,2,2,0
20230808,142,5,12,0
20230808,142,14,1,0
20230808,142,19,2,0
20230808,142,24,4,0
20230808,142,37,8,0
20230808,143,5,6,0
20230808,143,37,9,0
20230808,144,2,1,0
20230808,144,5,12,1
20230808,144,24,1,0
20230808,145,1,2,0
20230808,145,5,43,1
20230808,145,16,1,0
20230808,145,24,6,1
20230808,145,39,6,0
20230808,146,11,22,0
20230808,147,5,25,1
20230808,148,1,2,0
20230808,148,5,92,2
20230808,148,8,2,0
20230808,148,14,2,0
20230808,148,24,16,0
20230808,148,37,9,0
20230808,148,39,27,0
20230808,149,5,30,2
20230808,149,8,1,0
20230808,150,5,18,0
20230808,150,34,3,0
20230808,150,39,13,0
20230808,150,41,1,0
20230808,151,5,50,0
20230808,151,9,1,0
20230808,151,14,1,0
20230808,151,24,7,0
20230808,151,37,11,2
20230808,151,39,9,0
20230808,152,5,53,1
20230808,152,9,1,0
20230808,152,12,1,0
20230808,152,24,1,0
20230808,152,39,2,0
20230808,153,1,3,0
20230808,153,5,1,0
20230808,153,8,1,0
20230808,153,24,1,0
20230808,153,39,17,0
20230808,154,5,2,1
20230808,154,39,21,1
20230808,155,24,2,0
20230808,155,39,36,2
20230808,156,5,13,1
20230808,156,24,1,1
20230808,156,37,2,0
20230808,156,39,11,0
20230808,157,3,1,0
20230808,157,5,1,0
20230808,157,15,8,1
20230808,157,17,12,2
20230808,157,19,7,0
20230808,157,21,6,0
20230808,157,24,2,0
20230808,157,37,2,0
20230808,157,39,12,0
20230808,157,41,3,0
20230808,158,5,17,1
20230808,158,24,2,0
20230808,159,3,1,0
20230808,159,5,41,2
20230808,159,21,13,0
20230808,159,24,2,0
20230808,159,37,14,0
20230808,159,41,1,0
20230808,160,5,8,0
20230808,160,37,2,0
20230808,160,39,26,0
20230808,161,1,8,0
20230808,161,5,29,1
20230808,161,8,2,0
20230808,161,37,1,0
20230808,161,39,1,0
20230808,162,1,3,0
20230808,162,5,45,4
20230808,162,8,4,0
20230808,162,39,2,0
20230808,163,5,1,0
20230808,163,8,6,0
20230808,163,37,1,0
20230808,163,39,21,0
20230808,164,4,3,0
20230808,164,37,10,0
20230808,164,39,2,0
20230808,165,5,3,0
20230808,165,8,1,0
20230808,165,31,3,0
20230808,165,37,9,0
20230808,165,39,29,2
20230808,166,5,15,1
20230808,166,39,8,0
20230808,167,5,4,0
20230808,167,8,5,0
20230808,167,21,3,0
20230808,167,37,4,0
20230808,167,39,13,0
20230808,168,1,1,0
20230808,168,5,3,0
20230808,168,37,3,0
20230808,168,39,45,0
20230808,168,41,1,0
20230808,169,1,1,0
20230808,169,8,2,0
20230808,169,37,1,0
20230808,169,39,29,2
20230808,170,1,4,0
20230808,170,5,12,0
20230808,170,24,2,0
20230808,170,37,2,0
20230808,170,39,3,1
20230808,171,2,15,0
20230808,171,5,4,0
20230808,171,16,5,0
20230808,171,39,2,0
20230808,172,5,33,0
20230808,172,31,1,0
20230808,172,37,3,0
20230808,173,5,4,0
20230808,173,9,2,0
20230808,173,14,2,0
20230808,173,16,4,0
20230808,173,20,2,0
20230808,173,24,2,0
20230808,174,5,12,2
20230808,174,37,1,0
20230808,175,5,35,0
20230808,175,9,1,0
20230808,175,12,1,0
20230808,175,34,2,0
20230808,175,39,7,0
20230808,176,2,1,0
20230808,176,5,18,0
20230808,176,8,1,0
20230808,176,14,1,0
20230808,176,24,4,0
20230808,176,39,166,2
20230808,177,1,1,0
20230808,177,19,2,0
20230808,177,23,23,0
20230808,177,36,3,0
20230808,178,5,15,0
20230808,178,37,3,0
20230808,179,5,3,0
20230808,179,8,1,0
20230808,179,14,1,0
20230808,179,24,1,0
20230808,179,39,57,1
20230808,180,5,16,2
20230808,180,30,3,0
20230808,180,39,1,0
20230808,181,1,3,0
20230808,181,2,1,0
20230808,181,5,11,0
20230808,181,17,1,0
20230808,181,37,11,0
20230808,181,39,3,0
20230808,182,4,2,0
20230808,182,5,143,0
20230808,182,8,1,0
20230808,182,15,6,0
20230808,182,16,1,0
20230808,182,17,9,0
20230808,182,19,1,0
20230808,182,21,3,0
20230808,182,24,14,1
20230808,182,34,1,0
20230808,182,35,1,0
20230808,182,37,15,0
20230808,182,39,7,0
20230808,183,3,4,0
20230808,183,37,2,0
20230808,183,39,5,0
20230808,183,41,4,0
20230808,184,5,11,1
20230808,185,24,5,1
20230808,185,37,6,1
20230808,185,41,1,0
20230808,186,5,4,0
20230808,186,14,2,1
20230808,186,17,2,0
20230808,186,24,3,1
20230808,186,37,10,0
20230808,187,1,1,0
20230808,187,2,15,0
20230808,187,16,5,0
20230808,188,5,39,0
20230808,188,14,1,0
20230808,188,36,1,0
20230808,188,37,13,0
20230808,188,39,19,0
20230808,188,40,2,0
20230808,188,41,13,0
20230808,189,3,14,0
20230808,189,17,4,0
20230808,189,41,4,0
20230808,190,5,24,0
20230808,190,19,1,0
20230808,190,24,6,0
20230808,190,37,7,0
20230808,190,39,20,1
20230808,190,41,1,0
20230808,191,5,25,0
20230808,191,15,5,0
20230808,191,19,1,0
20230808,191,24,1,0
20230808,191,37,13,0
20230808,191,39,2,0
20230808,192,1,1,0
20230808,192,5,45,0
20230808,192,24,2,0
20230808,192,37,1,0
20230808,192,39,2,0
20230808,193,5,27,2
20230808,193,24,3,0
20230808,193,39,5,0
20230808,194,5,9,1
20230808,194,39,7,1
20230808,195,5,4,1
20230808,195,8,3,0
20230808,195,12,1,0
20230808,195,14,2,0
20230808,195,39,16,2
20230808,196,5,25,0
20230808,196,8,1,0
20230808,196,39,6,0
20230808,197,1,1,0
20230808,197,5,7,1
20230808,197,24,1,0
20230808,197,37,4,0
20230808,197,39,9,1
20230808,198,5,2,0
20230808,198,8,2,0
20230808,198,14,1,0
20230808,198,24,3,0
20230808,198,34,1,0
20230808,198,39,31,0
20230808,199,5,96,0
20230808,199,17,1,0
20230808,199,24,5,1
20230808,199,39,12,0
20230808,200,8,10,0
20230808,200,21,4,0
20230808,200,24,3,0
20230808,200,37,2,0
20230808,200,38,5,0
20230808,201,5,3,0
20230808,201,20,3,0
20230808,201,37,16,3
20230808,202,5,44,0
20230808,202,8,5,0
20230808,202,39,41,0
20230808,203,5,54,1
20230808,203,24,1,0
20230808,203,39,6,0
20230808,204,5,15,0
20230808,204,37,4,1
20230808,204,39,1,0
20230808,205,5,16,1
20230808,205,9,1,0
20230808,205,39,21,2
20230808,206,5,2,0
20230808,206,23,35,0
20230808,207,5,4,0
20230808,207,39,33,2
20230808,208,5,34,0
20230808,208,32,2,0
20230808,208,39,8,0
20230808,209,5,27,0
20230808,209,39,1,1
20230808,209,41,3,0
20230808,210,5,2,0
20230808,210,31,1,0
20230808,210,39,20,0
20230808,211,5,3,0
20230808,211,10,8,0
20230808,211,17,4,0
20230808,211,21,12,0
20230808,211,24,3,0
20230808,211,34,1,0
20230808,211,35,6,0
20230808,211,37,3,0
20230808,211,39,11,0
20230808,212,5,10,1
20230808,212,6,53,0
20230808,212,15,1,0
20230808,212,36,1,0
20230808,212,39,25,0
20230808,213,5,39,0
20230808,213,7,8,0
20230808,213,8,1,0
20230808,213,21,5,0
20230808,213,39,22,0
20230808,214,1,28,0
20230808,214,5,750,7
20230808,214,8,4,0
20230808,214,14,1,0
20230808,215,5,1,0
20230808,215,37,27,1
20230808,215,39,4,0
20230808,215,41,9,0
20230808,216,4,19,0
20230808,217,5,64,4
20230808,217,39,3,0
20230808,218,1,1,0
20230808,218,5,20,0
20230808,218,39,2,0
20230808,219,5,30,0
20230808,219,39,24,0
20230808,220,3,3,0
20230808,220,5,7,0
20230808,220,39,3,0
20230808,221,5,53,2
20230808,221,17,9,2
20230808,221,19,3,0
20230808,221,37,29,2
20230808,221,39,1,0
20230808,222,5,9,0
20230808,222,13,14,0
20230808,222,14,1,0
20230808,222,21,10,0
20230808,222,34,5,0
20230808,222,39,39,0
20230808,223,5,13,0
20230808,223,17,1,0
20230808,223,25,1,0
20230808,223,39,9,0
20230808,224,8,3,0
20230808,224,15,1,0
20230808,224,39,24,2
20230809,1,5,139,1
20230809,1,14,1,0
20230809,1,37,8,0
20230809,1,39,5,0
20230809,2,1,1,0
20230809,2,5,21,1
20230809,2,37,2,0
20230809,2,39,4,0
20230809,3,5,1,0
20230809,3,37,2,0
20230809,3,39,12,0
20230809,4,1,1,0
20230809,4,5,50,1
20230809,5,1,1,1
20230809,5,5,57,0
20230809,5,24,7,0
20230809,5,37,2,0
20230809,5,39,8,0
20230809,6,5,23,2
20230809,6,8,4,1
20230809,6,13,1,0
20230809,6,17,3,0
20230809,6,24,2,0
20230809,6,29,1,0
20230809,6,37,4,0
20230809,6,39,1,0
20230809,7,1,22,1
20230809,7,8,1,0
20230809,7,24,3,0
20230809,7,36,1,0
20230809,7,37,18,1
20230809,8,1,10,0
20230809,8,24,1,0
20230809,8,37,12,0
20230809,9,1,8,0
20230809,9,8,7,0
20230809,9,14,2,0
20230809,9,24,1,0
20230809,9,36,2,0
20230809,9,37,9,0
20230809,9,41,2,0
20230809,10,5,2,1
20230809,10,21,1,0
20230809,10,24,4,0
20230809,10,37,12,1
20230809,11,5,16,0
20230809,11,37,1,0
20230809,12,5,28,0
20230809,12,14,1,0
20230809,12,17,1,0
20230809,12,19,1,0
20230809,12,21,2,0
20230809,12,24,4,0
20230809,12,37,4,0
20230809,12,41,2,0
20230809,13,1,2,1
20230809,13,5,12,1
20230809,13,15,1,0
20230809,13,37,2,0
20230809,13,39,2,0
20230809,14,5,33,1
20230809,14,24,1,0
20230809,15,5,25,1
20230809,15,24,1,1
20230809,15,37,31,1
20230809,15,39,8,0
20230809,15,41,1,0
20230809,16,17,1,0
20230809,16,24,4,0
20230809,16,37,1,0
20230809,16,39,18,2
20230809,17,1,17,2
20230809,17,2,7,0
20230809,17,5,1,0
20230809,17,17,1,0
20230809,17,19,3,0
20230809,17,24,7,0
20230809,17,31,3,0
20230809,17,37,2,0
20230809,18,5,13,0
20230809,18,37,1,0
20230809,18,39,1,0
20230809,19,2,7,0
20230809,19,24,3,0
20230809,19,37,7,0
20230809,20,5,20,1
20230809,20,8,2,0
20230809,20,24,7,0
20230809,21,3,2,0
20230809,21,5,238,4
20230809,21,15,4,0
20230809,21,37,31,0
20230809,21,39,2,1
20230809,21,41,18,0
20230809,22,3,2,0
20230809,22,5,165,1
20230809,22,17,1,0
20230809,22,19,1,0
20230809,22,24,2,0
20230809,22,36,3,0
20230809,22,37,18,1
20230809,22,39,2,0
20230809,22,41,6,0
20230809,23,5,66,2
20230809,23,14,1,0
20230809,23,15,1,0
20230809,23,19,2,0
20230809,23,24,4,0
20230809,23,36,3,0
20230809,23,37,2,1
20230809,23,38,1,0
20230809,23,39,1,0
20230809,23,41,13,0
20230809,24,3,18,0
20230809,24,5,161,2
20230809,24,8,3,0
20230809,24,21,1,0
20230809,24,24,10,0
20230809,24,31,2,0
20230809,24,34,3,0
20230809,24,36,19,0
20230809,24,37,11,0
20230809,24,39,7,0
20230809,25,5,15,0
20230809,25,19,1,0
20230809,25,24,4,1
20230809,25,37,6,0
20230809,26,1,7,1
20230809,26,5,482,13
20230809,26,9,1,0
20230809,26,24,23,0
20230809,26,31,5,0
20230809,26,37,13,0
20230809,26,39,1,0
20230809,26,41,5,0
20230809,27,5,44,4
20230809,27,14,2,0
20230809,27,15,2,0
20230809,27,24,4,0
20230809,27,31,2,0
20230809,27,37,4,0
20230809,27,39,1,0
20230809,28,1,9,0
20230809,28,3,1,0
20230809,28,5,37,0
20230809,28,8,3,0
20230809,28,21,2,0
20230809,28,24,6,0
20230809,28,37,2,0
20230809,28,39,1,0
20230809,29,1,1,0
20230809,29,5,14,0
20230809,29,8,1,0
20230809,29,15,1,0
20230809,29,24,2,0
20230809,29,31,1,0
20230809,29,37,5,0
20230809,29,39,1,0
20230809,30,1,1,0
20230809,30,5,159,2
20230809,30,8,3,0
20230809,30,17,7,0
20230809,30,19,14,0
20230809,30,21,3,0
20230809,30,24,5,0
20230809,30,29,3,0
20230809,30,37,28,2
20230809,30,39,1,0
20230809,30,41,9,0
20230809,31,3,1,0
20230809,31,5,110,1
20230809,31,19,3,0
20230809,31,24,5,0
20230809,31,36,1,0
20230809,31,37,24,2
20230809,31,39,14,0
20230809,32,3,5,0
20230809,32,5,87,1
20230809,32,8,1,0
20230809,32,14,13,0
20230809,32,24,10,1
20230809,32,34,1,0
20230809,32,36,14,0
20230809,32,37,12,0
20230809,33,1,4,0
20230809,33,3,4,0
20230809,33,5,110,2
20230809,33,17,11,1
20230809,33,19,1,0
20230809,33,24,14,2
20230809,33,31,6,0
20230809,33,34,1,0
20230809,33,37,241,14
20230809,33,39,2,0
20230809,33,41,32,1
20230809,34,1,1,0
20230809,34,5,47,3
20230809,34,14,3,0
20230809,34,24,1,0
20230809,34,34,1,0
20230809,34,36,4,0
20230809,34,37,16,1
20230809,35,3,27,1
20230809,35,5,131,3
20230809,35,8,1,0
20230809,35,15,1,0
20230809,35,17,2,0
20230809,35,19,2,0
20230809,35,21,3,0
20230809,35,24,1,0
20230809,35,36,5,0
20230809,35,37,118,3
20230809,35,39,60,1
20230809,35,41,19,0
20230809,36,1,4,1
20230809,36,3,4,0
20230809,36,5,720,20
20230809,36,8,1,0
20230809,36,14,1,0
20230809,36,17,1,0
20230809,36,19,6,0
20230809,36,24,5,0
20230809,36,29,4,0
20230809,36,36,32,0
20230809,36,37,25,2
20230809,36,39,8,0
20230809,36,41,35,0
20230809,37,5,30,0
20230809,37,8,6,0
20230809,37,14,2,0
20230809,37,15,1,0
20230809,37,17,1,0
20230809,37,18,6,0
20230809,37,21,1,0
20230809,37,24,17,0
20230809,37,31,1,0
20230809,37,38,1,0
20230809,37,41,5,0
20230809,38,5,116,2
20230809,38,17,6,0
20230809,38,19,1,0
20230809,38,24,2,0
20230809,38,28,2,0
20230809,38,29,3,0
20230809,38,31,1,0
20230809,38,37,78,7
20230809,38,38,1,0
20230809,38,39,1,0
20230809,39,5,1,0
20230809,39,24,4,0
20230809,39,31,1,0
20230809,39,37,19,0
20230809,39,41,9,0
20230809,40,14,1,0
20230809,40,36,6,0
20230809,40,39,4,0
20230809,41,5,3,0
20230809,41,14,2,0
20230809,41,24,8,1
20230809,41,37,12,1
20230809,41,39,3,0
20230809,41,41,1,0
20230809,42,5,6,0
20230809,42,8,2,0
20230809,42,24,3,0
20230809,42,37,5,0
20230809,43,5,23,1
20230809,43,37,1,0
20230809,44,5,14,0
20230809,44,8,1,0
20230809,44,17,1,0
20230809,44,24,1,0
20230809,44,31,2,0
20230809,44,37,4,0
20230809,44,39,2,0
20230809,44,41,3,0
20230809,45,5,1,0
20230809,45,37,8,1
20230809,46,5,26,1
20230809,46,8,1,0
20230809,46,15,1,0
20230809,46,17,1,0
20230809,46,24,1,0
20230809,46,37,6,0
20230809,46,39,6,0
20230809,47,3,8,0
20230809,47,5,165,1
20230809,47,15,2,0
20230809,47,19,1,0
20230809,47,26,8,0
20230809,47,35,1,0
20230809,47,36,6,0
20230809,47,37,5,0
20230809,47,39,17,0
20230809,48,1,5,0
20230809,48,8,2,0
20230809,48,24,1,0
20230809,48,36,12,0
20230809,48,37,5,1
20230809,48,41,2,0
20230809,49,3,9,0
20230809,49,5,3,0
20230809,49,26,22,0
20230809,49,34,1,0
20230809,50,5,35,1
20230809,50,24,1,0
20230809,50,39,3,0
20230809,51,1,3,0
20230809,51,2,3,0
20230809,51,15,7,0
20230809,51,19,15,0
20230809,51,31,1,0
20230809,52,1,1,0
20230809,52,5,26,0
20230809,52,15,2,0
20230809,52,24,1,0
20230809,52,35,1,0
20230809,52,36,5,0
20230809,52,37,16,0
20230809,52,39,3,0
20230809,53,1,4,0
20230809,53,5,5,0
20230809,53,21,1,0
20230809,53,24,2,0
20230809,53,39,14,0
20230809,54,1,3,0
20230809,54,5,10,0
20230809,54,21,1,0
20230809,54,24,1,0
20230809,54,37,6,0
20230809,55,15,1,0
20230809,55,19,1,0
20230809,55,21,4,0
20230809,55,24,1,0
20230809,55,36,2,0
20230809,55,37,11,0
20230809,56,2,8,0
20230809,56,39,21,2
20230809,57,18,6,0
20230809,58,5,5,0
20230809,58,24,7,0
20230809,58,31,1,0
20230809,58,37,15,0
20230809,59,5,21,1
20230809,59,17,1,0
20230809,59,31,1,0
20230809,59,39,45,2
20230809,60,5,10,0
20230809,60,39,5,2
20230809,61,15,1,0
20230809,61,21,1,0
20230809,61,24,11,0
20230809,61,25,8,0
20230809,61,37,2,0
20230809,62,37,10,0
20230809,63,1,7,0
20230809,63,3,1,0
20230809,63,5,11,0
20230809,63,8,3,0
20230809,63,24,8,1
20230809,63,37,3,0
20230809,63,39,2,0
20230809,63,41,4,0
20230809,64,1,1,0
20230809,64,5,14,0
20230809,64,8,2,0
20230809,64,19,2,0
20230809,64,24,1,0
20230809,64,39,8,0
20230809,65,1,1,0
20230809,65,4,1,0
20230809,65,5,4,0
20230809,65,14,1,0
20230809,65,24,13,0
20230809,65,37,2,0
20230809,65,39,24,0
20230809,66,1,1,0
20230809,66,2,3,0
20230809,66,5,43,0
20230809,66,8,1,0
20230809,66,24,2,0
20230809,66,37,10,1
20230809,67,5,8,0
20230809,67,37,3,0
20230809,67,39,4,0
20230809,68,5,23,0
20230809,68,24,2,0
20230809,68,39,14,0
20230809,69,1,1,0
20230809,69,5,139,1
20230809,69,24,2,0
20230809,69,39,64,3
20230809,70,5,25,0
20230809,70,8,1,0
20230809,70,37,1,0
20230809,70,39,3,0
20230809,71,5,1,0
20230809,71,8,1,0
20230809,71,24,1,0
20230809,71,37,1,1
20230809,71,39,16,0
20230809,71,41,2,0
20230809,72,1,1,0
20230809,72,5,19,0
20230809,73,1,2,0
20230809,73,3,1,0
20230809,73,5,500,8
20230809,73,14,2,0
20230809,73,24,7,0
20230809,73,37,47,1
20230809,73,39,31,0
20230809,73,41,8,0
20230809,74,1,1,1
20230809,74,5,60,5
20230809,74,14,1,0
20230809,74,17,1,0
20230809,74,19,1,0
20230809,74,24,4,0
20230809,74,31,1,0
20230809,74,37,17,0
20230809,74,39,2,0
20230809,74,41,5,0
20230809,75,1,2,0
20230809,75,5,7,0
20230809,75,24,8,0
20230809,75,31,1,0
20230809,75,37,6,0
20230809,75,39,4,0
20230809,76,5,3,1
20230809,76,39,25,0
20230809,77,1,1,0
20230809,77,3,2,0
20230809,77,5,19,0
20230809,77,8,1,0
20230809,77,9,1,0
20230809,77,17,3,0
20230809,77,37,2,0
20230809,78,5,12,0
20230809,78,8,1,0
20230809,78,24,1,0
20230809,78,39,17,2
20230809,79,1,1,0
20230809,79,5,20,0
20230809,79,8,1,0
20230809,79,24,2,0
20230809,79,37,2,0
20230809,80,1,4,1
20230809,80,5,28,0
20230809,80,24,1,0
20230809,80,39,16,1
20230809,81,5,26,0
20230809,81,24,1,0
20230809,81,37,1,0
20230809,82,5,75,1
20230809,82,8,2,0
20230809,82,19,3,0
20230809,82,24,10,0
20230809,82,37,20,1
20230809,82,38,1,0
20230809,82,39,1,0
20230809,83,5,7,0
20230809,83,8,5,0
20230809,83,24,5,0
20230809,83,37,1,0
20230809,83,39,3,0
20230809,84,1,1,0
20230809,84,5,25,0
20230809,84,8,1,0
20230809,84,9,1,0
20230809,84,34,1,0
20230809,84,39,3,0
20230809,85,8,1,0
20230809,85,24,1,0
20230809,85,37,1,0
20230809,85,39,19,0
20230809,86,5,15,0
20230809,86,39,13,0
20230809,87,5,10,0
20230809,87,24,1,0
20230809,87,37,4,0
20230809,87,39,13,0
20230809,88,3,1,0
20230809,88,5,6,0
20230809,88,8,1,0
20230809,88,37,11,0
20230809,89,1,1,0
20230809,89,5,15,0
20230809,89,39,8,0
20230809,90,5,32,0
20230809,90,19,9,0
20230809,90,37,5,0
20230809,90,39,13,1
20230809,90,41,3,0
20230809,91,1,14,1
20230809,91,5,5,0
20230809,91,24,1,0
20230809,91,27,2,0
20230809,91,34,1,0
20230809,91,39,5,0
20230809,92,5,42,0
20230809,92,8,1,0
20230809,92,24,1,0
20230809,92,37,2,0
20230809,92,39,1,0
20230809,93,5,11,0
20230809,93,24,2,0
20230809,93,37,5,0
20230809,93,41,1,0
20230809,94,1,4,0
20230809,94,5,39,1
20230809,94,39,1,0
20230809,94,41,1,0
20230809,95,5,11,0
20230809,95,24,3,0
20230809,95,39,2,0
20230809,96,5,1,0
20230809,96,37,21,7
20230809,97,1,3,0
20230809,97,5,4,1
20230809,97,17,2,0
20230809,97,24,4,0
20230809,97,36,1,0
20230809,97,37,1,0
20230809,97,39,4,0
20230809,98,1,2,0
20230809,98,5,21,0
20230809,99,1,2,1
20230809,99,3,1,0
20230809,99,5,13,1
20230809,99,24,1,0
20230809,99,31,2,0
20230809,99,37,18,1
20230809,99,41,3,0
20230809,100,5,24,1
20230809,100,39,1,0
20230809,100,41,5,0
20230809,101,2,5,0
20230809,101,5,23,1
20230809,101,17,1,0
20230809,101,39,3,0
20230809,102,5,16,0
20230809,102,15,1,0
20230809,102,24,3,0
20230809,102,39,5,0
20230809,102,41,2,0
20230809,103,1,28,3
20230809,103,3,3,0
20230809,103,5,148,6
20230809,103,8,6,0
20230809,103,12,1,0
20230809,103,24,3,0
20230809,103,31,1,0
20230809,103,37,5,0
20230809,103,39,2,0
20230809,103,41,1,0
20230809,104,5,21,0
20230809,104,37,1,0
20230809,104,39,3,1
20230809,104,41,1,0
20230809,105,5,18,0
20230809,105,24,1,0
20230809,105,37,2,0
20230809,105,39,3,0
20230809,106,5,37,0
20230809,106,17,1,0
20230809,106,37,1,0
20230809,106,39,1,0
20230809,107,5,40,0
20230809,107,17,1,0
20230809,107,19,2,0
20230809,107,37,4,0
20230809,108,1,1,0
20230809,108,2,1,0
20230809,108,3,1,0
20230809,108,5,14,0
20230809,108,24,7,0
20230809,108,31,1,0
20230809,108,39,1,0
20230809,109,5,7,0
20230809,109,24,1,0
20230809,109,37,10,1
20230809,109,39,1,0
20230809,109,41,1,0
20230809,110,5,78,6
20230809,110,14,1,0
20230809,110,24,2,0
20230809,110,31,1,0
20230809,110,37,15,0
20230809,110,39,2,0
20230809,111,1,1,0
20230809,111,5,12,1
20230809,111,39,6,1
20230809,112,5,16,2
20230809,112,34,1,0
20230809,112,39,3,0
20230809,113,3,1,0
20230809,113,5,52,3
20230809,113,9,1,0
20230809,113,37,31,2
20230809,113,38,1,0
20230809,113,39,1,1
20230809,114,5,18,0
20230809,114,39,8,0
20230809,115,5,10,1
20230809,115,37,9,1
20230809,115,39,7,0
20230809,115,41,3,0
20230809,116,1,1,0
20230809,116,5,12,0
20230809,116,37,4,0
20230809,117,1,4,0
20230809,117,8,3,0
20230809,118,1,1,0
20230809,118,5,9,0
20230809,118,39,14,1
20230809,119,5,2,0
20230809,119,8,2,0
20230809,119,24,4,0
20230809,119,39,8,0
20230809,119,41,1,0
20230809,120,1,6,0
20230809,120,5,203,2
20230809,120,8,1,0
20230809,120,17,1,1
20230809,120,28,3,0
20230809,120,31,1,0
20230809,120,37,24,1
20230809,120,39,1,0
20230809,120,41,1,0
20230809,121,5,15,0
20230809,121,22,2,0
20230809,121,36,1,0
20230809,121,39,1,0
20230809,122,5,2,0
20230809,122,39,22,0
20230809,123,5,9,1
20230809,123,39,16,1
20230809,124,31,2,0
20230809,124,37,21,4
20230809,124,38,8,1
20230809,125,5,28,5
20230809,126,5,41,0
20230809,126,17,1,0
20230809,126,41,1,0
20230809,127,8,1,0
20230809,127,39,21,1
20230809,128,1,1,0
20230809,128,5,13,3
20230809,128,24,1,0
20230809,128,39,48,0
20230809,128,41,1,0
20230809,129,5,22,2
20230809,129,8,2,0
20230809,129,37,1,0
20230809,129,39,1,0
20230809,130,31,1,0
20230809,130,37,15,3
20230809,130,41,1,0
20230809,131,5,34,1
20230809,131,39,4,1
20230809,132,5,2,0
20230809,132,8,4,0
20230809,132,24,2,0
20230809,132,38,1,0
20230809,132,39,14,0
20230809,133,1,3,0
20230809,133,5,30,2
20230809,133,41,6,1
20230809,134,3,2,0
20230809,134,5,31,0
20230809,134,37,2,0
20230809,135,5,5,0
20230809,135,26,29,0
20230809,135,37,1,0
20230809,135,39,5,0
20230809,136,5,7,0
20230809,136,24,1,0
20230809,136,34,1,0
20230809,136,36,2,0
20230809,136,37,2,0
20230809,136,39,19,0
20230809,137,1,3,0
20230809,137,5,13,0
20230809,137,7,2,0
20230809,137,21,1,0
20230809,137,24,2,0
20230809,137,37,2,0
20230809,137,39,3,0
20230809,138,1,46,0
20230809,138,5,1,0
20230809,138,24,4,0
20230809,138,37,1,0
20230809,138,39,4,0
20230809,139,5,2,0
20230809,139,17,1,0
20230809,139,21,13,0
20230809,139,24,2,0
20230809,139,25,13,0
20230809,139,34,1,0
20230809,139,37,1,0
20230809,139,39,2,0
20230809,140,3,3,0
20230809,140,5,47,0
20230809,140,18,2,0
20230809,140,21,2,0
20230809,140,24,16,1
20230809,140,37,1,0
20230809,141,5,3,0
20230809,141,24,5,0
20230809,141,43,193,2
20230809,142,1,2,0
20230809,142,2,1,0
20230809,142,5,31,0
20230809,142,13,1,0
20230809,142,15,1,0
20230809,142,37,7,1
20230809,142,39,1,0
20230809,143,5,13,0
20230809,143,14,1,0
20230809,143,15,10,0
20230809,143,19,1,0
20230809,143,24,34,0
20230809,143,31,2,0
20230809,143,37,30,0
20230809,143,39,1,0
20230809,143,41,26,0
20230809,144,5,10,1
20230809,145,5,64,2
20230809,145,24,1,0
20230809,145,34,1,0
20230809,145,39,6,0
20230809,146,5,2,0
20230809,146,11,11,0
20230809,147,5,37,1
20230809,147,39,4,0
20230809,148,5,105,1
20230809,148,8,4,0
20230809,148,14,1,0
20230809,148,19,2,0
20230809,148,24,10,0
20230809,148,37,2,0
20230809,148,38,4,0
20230809,148,39,5,1
20230809,149,1,1,0
20230809,149,5,33,2
20230809,149,24,1,0
20230809,149,37,3,1
20230809,149,41,3,0
20230809,150,5,11,2
20230809,150,34,1,0
20230809,150,39,8,0
20230809,150,41,1,0
20230809,151,5,49,1
20230809,151,8,1,0
20230809,151,24,7,0
20230809,151,37,10,0
20230809,151,39,9,0
20230809,152,5,50,1
20230809,152,8,2,0
20230809,152,37,1,0
20230809,152,39,1,0
20230809,153,39,7,0
20230809,154,24,1,0
20230809,154,39,21,1
20230809,155,3,1,0
20230809,155,8,3,0
20230809,155,24,2,0
20230809,155,39,16,0
20230809,156,5,8,0
20230809,156,24,3,0
20230809,156,39,4,0
20230809,156,41,1,0
20230809,157,3,5,0
20230809,157,15,1,0
20230809,157,17,5,1
20230809,157,19,2,0
20230809,157,21,5,0
20230809,157,24,1,0
20230809,157,37,2,0
20230809,157,39,7,0
